Filename,Category,Description
batch1-0442.jpg,"Office Supplies, Technology","seller: client: miller-nunez 0417 wright parks south davidstad, ct 55259 items no. description qty um ils hp prodesk 600 g4 desktop 5,00 each computer 6-core i7-8700t 16gb 512gb ssd win10 pro 64bi 2. dell desktop computer{jintel 4,00 each core 2 duo 8gb 1tb hd windows 10 pc 22"" lcd wifi summary vat [%] 10% total mata group 8093 rachel square suite 024 michaelberg, nd 41121 10% 10% net price net worth vat [%] 599,99 2 999,95 69,95 279,80 net worth vat 3 279,75 327,98 $ 3 279,75 $ 327,98 gross worth 3 299,95 307,78 gross worth 3 607,73 $ 3 607,73"
batch1-0443.jpg,Utilities,"seller: client: black-smith peterson-taylor uscgc johnson 13110 martinez falls fpo ae 73771 new felicia, id 29150 items no. description qty um net price net worth vat [%] gross worth ils waterfowl illustrated 1,00 each 5,80 5,80 10% 6,38 summary vat [%] net worth vat gross worth 10% 5,80 0,58 6,38 total $ 5,80 $ 0,58 $ 6,38"
batch1-0444.jpg,"Retail, Technology","seller: baird-morris 66828 wallace fork port bettyport, oh 62954 items no. description qty ae microsoft xbox series x 1tb video game console - black, preorder confirm presale 4,00 2. vtech game console bundle- console, art studio, games, 2 controllers- tested! 5,00 3: nintendo switch lite yellow console only - no accessories or charger [b1-2] 2,00 4. n64 nintendo system console lot bundle w/ 2 games 1 controller tested working 3,00 ab xbox series x console confirmed pre-order 4,00 6. ps5- playstation 5 console disc 5,00 version **confirmed preorder** ib nintendo wii white console rvl-001 bundle game cube compatible controllers senso 1,00 summary vat [%] 10% total 06/30/2015 um eacn eacn eacn eacn eacn eacn eacn client: smith-wells 7801 gilbert cliff apt. 666 staceyton, nc 37739 net price net worth vat [%] 729,98 2 919,92 10% 219,99 1 099,95 10% 135,00 270,00 10% 95,99 287,97 10% 750,00 3 000,00 10% 820,00 4 100,00 10% 99,99 99,99 10% net worth vat 11 777,83 1 177,78 $ 11 777,83 $1177,78 gross worth 3 211,91 1 209,95 297,00 316,77 3 300,00 4510,00 109,99 gross worth 12 955,61 $ 12 955,61"
batch1-0445.jpg,"Office Supplies, Technology","seller: bennett plc 202 burgess parkways apt. 328 port kevin, il 29161 items no. description 1. fast hp desktop pc computer dual core 3.0ghz 8gb 2tb windows 10 pro wifi monitor 2. $5.00 desktop computers!!! bh dell desktop computer pc optiplex 790 quad core i5 8gb 480gb ssd windows 10 wifi summary total 03/19/2020 client: hernandez llc 930 lane trail johnsonfurt, de 94674 qty um net price net worth vat [%] 5,00 each 201,99 1 009,95 10% 4,00 each 5,00 20,00 10% 4,00 each 144,99 579,96 10% vat [%] net worth vat 10% 1 609,91 160,99 $ 1 609,91 $ 160,99 gross worth 1110,95 22,00 637,96 gross worth 1 770,90 $1770,90"
batch1-0446.jpg,"Footwear & Athletic Wear, Clothing & Apparel","seller: white and sons 50566 johnson pass apt. 654 gabrielside, pa 65166 items no. description qty um ils adult girl version hermione 5,00 each granger cosplay costume gryffindor kid size in stock 2. boys shoes size 5 1,00 each summary vat [%] 10% total 10/05/2014 client: butler llc unit 5502 box 9807 dpo ap 91576 net price net worth vat [%] 64,16 320,80 10% 5,80 5,80 10% net worth vat 326,60 32,66 $ 326,60 $ 32,66 gross worth 352,88 6,38 gross worth 359,26 $ 359,26"
batch1-0447.jpg,"Food & Dining, Office Supplies, Home Furnishings","seller: tran llc 286 marilyn crescent new jonathanborough, ct 67755 items no. description qty ils 18"" handmade white top chess 2,00 table inlaid mosaic gemstone art halloween gift art 2. marble top side table tiger eye 3,00 gem marquetry pietradura garden decor arts h469 oo 6 pack metal plated table locks 3,00 dining training table buckles connectors hardwar 4. 36 inches marble dinning table 5,00 top hand inlaid office table with multi gemstones summary vat [%] 10% total 07/30/2020 um eacn eacn eacn eacn client: golden, gross and rivera 299 megan bypass apt. 471 robertview, co 69857 net price net worth vat [%] 525,00 1 050,00 10% 341,48 1 024,44 10% 1273 38,19 10% 1 451,25 7 256,25 10% net worth vat 9 368,88 936,89 $ 9 368,88 $ 936,89 gross worth 1 155,00 1 126,88 42,01 7 981,87 gross worth 10 305,77 $ 10 305,77"
batch1-0448.jpg,Clothing & Apparel,"seller: stone plc uss brown fpo ap 41037 items no. description qty ils christmas dress grace karin 3,00 sleeveless christmas dress red black size large 2. matilda jane women's light 4,00 rising high low green floral dress size l pockets oo lands end womens 3/4 sleeve 5,00 dress plus 3x navy blue floral cotton knit 482038 4. fire los angeles dress medium 2,00 s: burent orange long dress with 4,00 beads sue wong size 2 summary vat [%] 10% total 09/15/2014 um eacn eacn eacn eacn eacn client: allen inc 1995 luis gardens hickmanmouth, ca 99366 net price net worth vat [%] 9,99 29,97 10% 50,00 200,00 10% 2123 106,15 10% 6,50 13,00 10% 75,00 300,00 10% net worth vat 649,12 64,91 $ 649,12 $ 64,91 gross worth 32,97 220,00 116,77 14,30 330,00 gross worth 714,03 $ 714,03"
batch1-0449.jpg,"Food & Dining, Home Furnishings","seller: wright, pineda and walker 2524 kristie pike apt. 111 east michael, me 08063 items no. description qty 1. fluffy floor mat anti-skid shaggy area rugs dining living room carpet home decor 3,00 2. round carpets bedroom decor rugs double layer sponge rugs modern style carpets 4,00 3: geometry hippie non-slip area rugs kitchen rug floor mat livingroom carpet decor 1,00 4. new candy color soft anti-skid carpet soft non slip rug living bedroom floor mat 5,00 s: imitation wool carpet rugs 2,00 koala panda plush living room blankets non slip decor 6. muted mauve floral design 4x6 oushak chobi oriental rug wool home decor carpet 5,00 hs yilong 4'x6' golden handmade carpet house decor hand knotted silk rugs 088b 4,00 summary vat [%] 10% total 06/19/2011 um eacn eacn eacn eacn eacn eacn eacn client: benjamin-aguilar 248 james views apt. 184 port amytown, or 42693 net price net worth vat [%] 3,89 11,67 10% 45,46 181,84 10% 13,66 13,66 10% 11,99 59,95 10% 26,11 52,22 10% 276,36 1 381,80 10% 3 600,00 14 400,00 10% net worth vat 16 101,14 1610,11 $16 101,14 $1610,11 gross worth 12,84 200,02 15,03 65,95 57,44 1519,98 15 840,00 gross worth ae talal as) $17 711,25"
batch1-0450.jpg,Footwear & Athletic Wear,"seller: anderson-nguyen 587 wong rest south sonyaberg, hi 38822 items no. description qty 1. deer stag kids landry boys 3,00 lace up sneakers gray/blue size 6 2. 6 pairs of jordan’s size 7y 3,00 summary vat [%] 10% total um each each 09/05/2018 client: smith-coleman 87928 christina terrace michaelton, mo 84688 net price net worth vat [%] 28,99 86,97 10% 130,00 390,00 10% net worth vat 476,97 47,70 $ 476,97 $ 47,70 gross worth 95,67 429,00 gross worth 524,67 $ 524,67"
batch1-0451.jpg,"Office Supplies, Technology","seller: farmer inc 8087 buchanan keys suite 419 east stephanie, ca 76599 items no. description qty ils lenovo c20-00...all in one 3,00 desktop computer ...with wireless mouse..... summary vat [%] 10% total 04/01/2018 client: hanna-tapia 075 hutchinson knolls east jade, tx 52640 um net price net worth vat [%] each 277,64 832,92 10% net worth vat 832,92 83,29 $ 832,92 $ 83,29 gross worth 916,21 gross worth 916,21 $ 916,21"
batch1-0452.jpg,Office Supplies,"seller: client: pena-boyd branch-white 7048 michael ridge bethfurt, wv 92025 items no. description qty um ils lives of the artists, vol. 2 4,00 each 2. herbal tarot deck 1,00 each summary vat [%] 10% total 51915 kathryn keys timothyville, de 87126 net price net worth vat [%] 4,49 17,96 10% 17,98 17,98 10% net worth vat 35,94 3,59 $ 35,94 $ 3,59 gross worth 19,76 19,78 gross worth 39,53 $ 39,53"
batch1-0453.jpg,Home Furnishings,"seller: ramirez ltd unit 8627 box 5120 dpo ap 39497 items no. description qty ils yilong 4'x6' golden handmade 4,00 carpet antique hand knotted silk area rugs 087b 2. yilong 2.5'x4' small hand 2,00 knotted silk carpets antistatic floor area rug 844b 3: galaxy butterfly area rugs 1,00 children bedroom non-slip doormat floor mat carpet 4. yilong 5'x8' handknotted silk 1,00 area rug living room black classic carpet l38b a soft sheepskin mat faux fur 3,00 fake rug shaggy non slip floor carpet black summary vat [%] 10% total 02/08/2017 um eacn eacn eacn eacn eacn client: warren-willis 925 ward causeway apt. 627 lynnfort, ma 08264 net price 3 600,00 2 000,00 13,69 8 000,00 9,84 net worth 26 443,21 $ 26 443,21 net worth vat [%] 14 400,00 10% 4 000,00 10% 13,69 10% 8 000,00 10% 29;52) 10% vat 2 644,32 $ 2 644,32 gross worth 15 840,00 4 400,00 15,06 8 800,00 32,47 gross worth 29 087,53 $ 29 087,53"
batch1-0454.jpg,Clothing & Apparel,"05/11/2020 seller: client: knight, howell and pugh jenkins plc 63508 steele fields unit 6603 box 2116 stevenhaven, me 04335 dpo ae 78649 items no. description qty um net price net worth vat [%] gross worth ils newborn toddler baby girls 4,00 each 9,15 36,60 10% 40,26 floral print romper dress bodysuits ouftits clothes 2. herve leger bandage dress 3,00 each 289,00 867,00 10% 953,70 long gown flared v neck metallic silver size s summary vat [%] net worth vat gross worth 10% 903,60 90,36 993,96 total $ 903,60 $ 90,36 $ 993,96"
batch1-0455.jpg,"Food & Dining, Home Furnishings","seller: client: huynh-ruiz mcintosh-macdonald 9148 chambers rapid suite 844 272 allen crescent apt. 713 north sheila, pa 37277 caseport, sc 53123 items no. description qty um net price net worth vat [%] gross worth ils 4'x6' wool floral handmade 4,00 each 299,00 1 196,00 10% 1 315,60 rugs carpet moroccan pastel color living room navajo 2. tie dyeing fluffy rugs anti-skid 2,00 each 25,48 50,96 10% 56,06 area rug dining room carpet floor bedroom mat oo checkered modern kashkoli 2,00 each 806,00 1 612,00 10% 1 773,20 oriental area rug foyer hand-knotted wool carpet 4'x6' 4. galaxy butterfly area rugs 3,00 each 13,69 41,07 10% 45,18 children bedroom non-slip doormat floor mat carpet a soft sheepskin mat faux fur 4,00 each 8,99 35,96 10% 39,56 rug small shaggy non slip floor carpet white gray 6. cartoon rabbit printed round 4,00 each 177,08 708,32 10% 779,15 carpet area rug children play tent floor mat rug summary vat [%] net worth vat gross worth 10% 3 644,31 364,43 4 008,74 total $ 3 644,31 $ 364,43 $ 4 008,74"
batch1-0456.jpg,Office Supplies,"seller: martinez plc 47289 ashley oval apt. 958 south seth, hi 76059 items no. description qty ils intel compute stick (32gb, intel 2,00 atom, 1.33ghz, 2gb) pc desktop summary vat [%] 10% total 12/07/2015 client: williams-reid 99188 angela village suite 839 garystad, ia 67786 um net price net worth vat [%] each 45,00 90,00 10% net worth vat 90,00 9,00 $ 90,00 $ 9,00 gross worth 99,00 gross worth 99,00 $ 99,00"
batch1-0457.jpg,"Office Supplies, Technology","seller: davis-shepherd 776 alison inlet lake marissa, pa 96579 items no. description qty ils b351 nintendo new 3ds console 3,00 white japan w/stylus pen 2. sony playstation2 console 3,00 scph-50000 "" peal color ""/ tested 11177 a ps2 sakura pink console 4,00 system boxed scph-50000 tested japan 4. huge sony playstation 3 2,00 console lot w/ 30 games! system bundle ps3 5: nintendo gameboy original 1,00 console gray with box manual dmb-01 japan tested 67 6. nintendo 3ds handheld console 4,00 purple summary vat [%] 10% total 02/02/2018 um eacn eacn eacn eacn eacn eacn client: fisher, gonzalez and garcia 939 solomon stream mikeside, ok 42819 net price net worth vat [%] 79,99 239,97 10% 60,00 180,00 10% 166,00 664,00 10% 299,95 599,90 10% 140,00 140,00 10% 98,99 395,96 10% net worth vat 2 219,83 221,98 $ 2 219,83 $ 221,98 gross worth 263,97 198,00 730,40 659,89 154,00 435,56 gross worth 2 441,81 $2 441,81"
batch1-0458.jpg,"Food & Dining, Retail","seller: hodges, porter and bass 80694 black corners south sean, va 48650 items no. description qty ils wine spoon 5,00 2. black pug wine holder 5,00 bh vintage crystal red wine 2,00 glasses nos west germany 1983 6 10 ounce elegant stems 4. mdesign metal wine rack 5,00 storage organizer, 6 bottles - chrome ae pier 1 multi-color cordial 1,00 liqueur wine glasses set of 4 6. 3 ikea stainless steel 4-bottle 4,00 wine rack 300.557.60 - great condition gift it! ae wine glass hanging metal wine 1,00 cup rack bar double stemware glass bottle goblet summary vat [%] 10% total 06/04/2017 um eacn eacn eacn eacn eacn eacn eacn client: young, rosales and graham 0004 elizabeth fall brianfort, hl 90540 net price net worth vat [%] 5,00 25,00 10% 12,95 64,75 10% 35,45 70,90 10% 22,99 114,95 10% 30,00 30,00 10% 25,00 100,00 10% 19,10 19,10 10% net worth vat 424,70 42,47 $ 424,70 $ 42,47 gross worth 27,50 71,23 71,99 126,44 33,00 110,00 21,01 gross worth 467,17 $ 467,17"
batch1-0459.jpg,"Food & Dining, Home Furnishings","seller: client: johnson-mcdonald sheppard ltd 07648 kerr parks 65570 daniel pike apt. 160 new robin, tx 97193 hernandezhaven, ny 51451 items no. description qty um net price net worth vat [%] gross worth ils 4'x6' wool floral handmade 3,00 each 299,00 897,00 10% 986,70 rugs carpet moroccan pastel color living room navajo 2. yilong 4'x6' golden handmade 4,00 each 3 600,00 14 400,00 10% 15 840,00 carpet house decor hand knotted silk rugs 088b oo fluffy floor mat anti-skid 3,00 each 3,89 11,67 10% 12,84 shaggy area rugs dining living room carpet home decor 4. home christmas santa claus 4,00 each 13,09 52,36 10% 57,60 anti-slip room floor mat decor carpet rug xmas decor a rug area hand knotted wool 3,00 each 410,00 1 230,00 10% 1 353,00 oriental carpet vintage geometric traditional handmad 6. striped contemporary gabbeh 4,00 each 417,24 1 668,96 10% 1 835,86 kashkoli oriental area rug handmade wool carpet 6x8 summary vat [%] net worth vat gross worth 10% 18 259,99 1 826,00 20 085,99 total $ 18 259,99 $ 1 826,00 $ 20 085,99"
batch1-0460.jpg,Books & Media,"seller: smith plc 884 kim port smithville, pa 16653 items no. description qty 1. little women by louisa may 4,00 alcott illustrated brand new collectible hardcover summary vat [%] 10% total um each 02/23/2014 client: todd-barnes usnv smith fpo ae 18444 net price net worth vat [%] 14,77 59,08 10% net worth vat 59,08 5,91 $ 59,08 $ 5,91 gross worth 64,99 gross worth 64,99 $ 64,99"
batch1-0461.jpg,"Office Supplies, Books & Media","seller: client: nguyen, russell and rodriguez adams-burns 0424 kristy rapid suite 516 053 shawn fields bonniemouth, va 53323 new tommyborough, ak 60906 items no. description qty um net price net worth vat [%] gross worth ils entertaining 3,00 each 4,49 13,47 10% 14,82 2. collectors paperweights 86 3,00 each 5,74 17,22 10% 18,94 by a history of christianity vol. 1 : 1,00 each 4,09 4,09 10% 4,50 beginnings to 1500 by kenneth s. latourette 4. an hour with jesus 2,00 each 4,49 8,98 10% 9,88 summary vat [%] net worth vat gross worth 10% 43,76 4,38 48,14 total $ 43,76 $ 4,38 $ 48,14"
batch1-0462.jpg,Books & Media,"seller: client: stanton-williams thompson-perry 4331 johnson plains apt. 242 6801 wiggins prairie suite 455 west williamville, nc 13866 lewistown, va 46911 items no. description qty um net price net worth vat [%] gross worth ils winnie the pooh by a. a. milne 5,00 each 19,73 98,65 10% 108,52 illustrated by shepard collector's new hardcover 2. endurance : shackleton's 3,00 each 4,09 12,27 10% 13,50 incredible voyage by alfred lansing oo christmas cupcake murder: a 1,00 each 2,99 2,99 10% 3,29 festive & delicious ch... by joanne fluke (p.d.f) summary vat [%] net worth vat gross worth 10% 113,91 11,39 125,30 total $ 113,91 $ 11,39 $ 125,30"
batch1-0463.jpg,Technology,"seller: client: valenzuela plc wilson group 38618 alejandra forest apt. 304 579 henry heights racheltown, az 11973 new dennisfurt, nd 64781 items no. description qty um net price net worth vat [%] gross worth 1. new sony playstation 4 ps4 1,00 each 399,99 399,99 10% 439,99 slim 1tb fortnite neo versa gaming console bundle 2. nintendo 3ds handheld console 5,00 each 280,23 1 401,15 10% 1 541,27 hello kitty limited edition used a nintendo famicom (nes) 2,00 each 39,99 79,98 10% 87,98 hvc-001 console only tested work japan summary vat [%] net worth vat gross worth 10% 1 881,12 188,11 2 069,23 total $1 881,12 $ 188,11 $ 2 069,23"
batch1-0464.jpg,"Footwear & Athletic Wear, Clothing & Apparel","seller: raymond, mejia and thomas 77580 flores place suite 254 greentown, hi 20526 items no. description qty ils adult girl version hermione 3,00 granger cosplay costume gryffindor kid size in stock 2. jordan nike kid air 1 retro high 5,00 black gray elephant size 7y 838850-013 3: ricosta bge boys everyday 1,00 casual sandals new size 33/ us 2 4. egyptian comfort 1800 count 4 3,00 piece bed sheet set deep pocket bed sheets a star wars 100% 925 sterling 1,00 silver bb8 darth vader charm r2-d2 fiit pandora gift summary vat [%] 10% total 02/14/2019 um eacn eacn eacn eacn eacn client: martin, wright and mccarty psc 0648, box 7748 apo ap 78662 net price net worth vat [%] 64,16 192,48 10% 50,00 250,00 10% 45,00 45,00 10% 22,99 68,97 10% 19,88 19,88 10% net worth vat 576,33 57,63 $ 576,33 $ 57,63 gross worth 211,73 275,00 49,50 75,87 21,87 gross worth 633,96 $ 633,96"
batch1-0465.jpg,Books & Media,"seller: fisher plc 985 barnes street suite 193 east laura, oh 47472 items no. description 1. bobby fischer s chess games 2. dutch cooking (the netherlands cookbook) by heleen a. m. halverhout book the bh philadelphia museum of art: handbook of the collec summary total qty 5,00 1,00 4,00 vat [%] 10% 04/22/2017 client: um each each each net price 13/53 12,63 4,49 net worth 98,24 $ 98,24 meyer, lambert and smith 94070 durham orchard suite 505 west kyleburgh, va 36158 net worth vat [%] gross worth 67,65 10% 74,41 12,63 10% 13,89 17,96 10% 19,76 vat gross worth 9,82 108,06 $ 9,82 $ 108,06"
batch1-0466.jpg,Clothing & Apparel,"seller: client: ramsey-marshall gomez ltd 74924 jeffrey keys suite 073 384 eric avenue huertaside, or 19492 north paulville, pa 08561 items no. description qty um net price net worth vat [%] 1. lilly pulitzer 8 sunkissed with 5,00 each 56,89 284,45 10% glow janice shift dress 2. newborn toddler baby girls 5,00 each 9,15 45,75 10% floral print romper dress bodysuits ouftits clothes a fire los angeles dress medium 2,00 each 6,50 13,00 10% summary vat [%] net worth vat 10% 343,20 34,32 total $ 343,20 $ 34,32 gross worth 312,90 50,33 14,30 gross worth 377,52 $ 377,52"
batch1-0467.jpg,"Food & Dining, Transportation, Office Supplies, Utilities","seller: dixon-hebert 03290 ruiz groves suite 916 north phillipshire, ia 42021 items no. description qty 1. brand new metrokane rabbit 3,00 wine gold color tool kit 6 piece set w/aerator 2. vintage set of 4 clear iridescent 3,00 rainbow glass glasses champagne wine oo press wine 15l fruit cider 5,00 apple crusher juice grape stainless maker grapes new 4. 2 hand blown wine water 4,00 goblet glass art mexico pulled feather iridescent swirl a wine opener accessories gift 5,00 tools set with waiters corkscrew opener 5 piece* 6. 1pc wine display rack wine 3,00 holders wine bottle racks for home cabinet ee black pug wine holder 5,00 summary vat [%] 10% total 07/08/2016 um eacn eacn eacn eacn eacn eacn eacn client: stewart-faulkner psc 3846, box 9643 apo ap 38432 net price net worth vat [%] 29,99 89,97 10% 15,95 47,85 10% 279,00 1 395,00 10% 29,99 119,96 10% 11,71 58,55 10% 59,25 177,75 10% 12,95 64,75 10% net worth vat 15953,83 195,38 $ 1 953,83 $ 195,38 gross worth 98,97 52,63 1 534,50 131,96 64,41 195,53 71,23 gross worth 2 149,21 $2 149,21"
batch1-0468.jpg,"Office Supplies, Books & Media","seller: mccormick plc 5000 ramos square normaberg, ga 40612 items no. description qty ils [new] a divine revelation of 1,00 hell by mary k. baxter 2. seashells of north america: a 5,00 guide to field ident by master and god 3,00 4. a woman of substance 5,00 de king james version (kjv), 5,00 rainbow study bible, black leather with index 6. harry potter and the chamber 5,00 of secrets (book 2) by rowling, j. k. paperback the summary vat [%] 10% total 10/19/2018 um eacn eacn eacn eacn eacn eacn client: williams, smith and myers 839 mason squares apt. 624 north brian, nh 59718 net price 1535) 4,49 7,00 4,89 52,99 7,62 net worth 386,30 $ 386,30 net worth 15,35) 22,45 21,00 24,45 264,95 38,10 vat [%] 10% 10% 10% 10% 10% 10% vat 38,63 $ 38,63 gross worth 16,89 24,70 23,10 26,90 291,45 41,91 gross worth 424,93 $ 424,93"
batch1-0469.jpg,Footwear & Athletic Wear,"seller: banks, wright and mills 13451 taylor mountain lake lauren, fl 85948 items no. description qty ils durango lil' little kid western 3,00 casual western purple boys - size 2m 2. nwt adidas pulseboost hd (big 5,00 kid) casual running shoes boys black size 4 3: ricosta bge boys everyday 5,00 casual sandals new size 33/ us 2 4. timberland kid's brown field 4,00 scuff-proof boots size 7 5: 5 youth boys big kids nike 1,00 jordan 6-17-23 basketball white red black 428818 100 summary vat [%] 10% total 03/15/2013 um eacn eacn eacn eacn eacn client: white llc uscgc duran fpo ap 85163 net price 68,00 84,99 45,00 39,99 89,99 net worth 1 103,90 $ 1 103,90 net worth vat [%] 204,00 10% 424,95 10% 225,00 10% 159,96 10% 89,99 10% vat 110,39 $ 110,39 gross worth 224,40 467,45 247,50 175,96 98,99 gross worth 1 214,29 $1214,29"
batch1-0470.jpg,Home Furnishings,"seller: gentry-villarreal 9869 evans river apt. 348 barbaraburgh, mn 78518 items no. description qty ils gold framework on broken 1,00 marble living room and bedroom area rugs carpet cnk2406 2. soft sheepskin mat faux fur 1,00 fake rug shaggy non slip floor carpet black 3. yilong 1.2x1.7' 300l 3,00 handmade tree of life silk carpet home tapestry lh693a 4. indian rectangular beautifully 5,00 made chindi rag rug floor carpet ethnic mat summary vat [%] 10% total 03/30/2016 um eacn eacn eacn eacn client: ray, evans and usns graves fpo ap 68014 davis net price 24,99 9,84 188,00 29,99 net worth 748,78 $ 748,78 net worth vat [%] 24,99 10% 9,84 10% 564,00 10% 149,95 10% vat 74,88 $ 74,88 gross worth 27,49 10,82 620,40 164,94 gross worth 823,66 $ 823,66"
batch1-0471.jpg,Books & Media,"seller: williams group 20488 madeline row thompsonton, me 85462 items no. description qty 1. evolutionary analysis 5,00 2. one year through the bible by 1,00 david r. veerman summary vat [%] 10% total um each each 08/30/2011 client: willis and sons 397 cody plain suite 364 south jonfurt, tx 19023 net price net worth vat [%] 6,43 32)15) 10% 4,49 4,49 10% net worth vat 36,64 3,66 $ 36,64 $ 3,66 gross worth 35,36 4,94 gross worth 40,30 $ 40,30"
