Filename,Category,Description
batch1-0472.jpg,"Office Supplies, Technology, Books & Media","seller: client: carter, molina and garcia jones llc 6710 sean ports 0875 charles village suite 140 lake kristine, ct 42610 reidfort, nc 33037 items no. description qty um net price net worth vat [%] gross worth ils straw dogs : thoughts on 4,00 each 13,99 55,96 10% 61,56 humans and other animals, paperback by gray, john, l... 2. titans of the rising sun - 3,00 each 7,53 22,59 10% 24,85 yamato class battleships of world war ii book oo the graphic design reference 2,00 each 20,18 40,36 10% 44,40 & specification book: everything graphic designers 4. sasinowski m-legacy of ra 3,00 each 19,40 58,20 10% 64,02 book new summary vat [%] net worth vat gross worth 10% ie/7e ui 17,71 194,82 total $ 177,11 $17,71 $ 194,82"
batch1-0473.jpg,Uncategorized,"seller: rose, smith and moreno 4507 james mill suite 588 new alyssa, ne 08835 items no. description 1. the italians by luigi barzini summary total qty 4,00 vat [%] 10% 01/07/2020 client: um each williams-jimenez 07227 kristen locks suite 358 julieview, ks 58803 net price net worth vat [%] 4,49 17,96 10% net worth vat 17,96 1,80 $ 17,96 $ 1,80 gross worth 19,76 gross worth 19,76 $ 19,76"
batch1-0474.jpg,Home Furnishings,"seller: thomas, white and smith 8485 jack key apt. 255 new miguel, hi 95698 items no. description qty ils 3d stones florals corridor 2,00 carpet doorway mat soft antislip living room area rug 2. round rug carpet for living 1,00 room decor faux fur rugs kids room long plush rugs summary vat [%] 10% total 05/24/2019 client: green, scott and miller 101 ford stravenue scotttown, de 22621 um net price net worth vat [%] each 15) 19) 30,38 10% each 9,87 9,87 10% net worth vat 40,25 4,03 $ 40,25 $ 4,03 gross worth 33,42 10,86 gross worth 44,28 $ 44,28"
batch1-0475.jpg,"Technology, Home Furnishings","seller: acosta-mendoza 020 daniel motorway apt. 995 east jacobtown, az 24921 items no. description handheld video game console 400 in 1 mini retro console built in video games sony playstation2 slim console set "" scph-90000 / white ""/ tested working 11194 ex+ playstation ps vita console pch-1000ab04 pch-1000 sapphire blue 4gb 001904 8gb 4.3"" retro handheld game console portable video game built-in 10000+ games b400 nintendo 3ds console gloss pink japan x nintendo gameboy color console clear with box manual cgb-001 gbc japan tested 63 nintendo wii black console bundle 2 remotes+ sensor+ 1 numchuk tested & works summary total qty 1,00 3,00 4,00 3,00 3,00 4,00 4,00 vat [%] 10% 04/16/2014 um eacn eacn eacn eacn eacn eacn eacn client: malone, pierce and morgan 1163 katie roads stephanieland, mn 25123 net price net worth vat [%] 15,99 15,99 10% 90,00 270,00 10% 149,98 599,92 10% 29,99 89,97 10% 14,99 44,97 10% 120,00 480,00 10% 52,95 211,80 10% net worth vat 1712,65 171,26 $1 712,65 $ 171,26 gross worth 17,59 297,00 659,91 98,97 49,47 528,00 232,98 gross worth 1 883,91 $ 1 883,91"
batch1-0476.jpg,"Food & Dining, Office Supplies, Utilities","seller: thompson, jackson and ware 544 foley keys port adrian, ne 50962 items no. description qty ils (2) stacking metal 8 wine bottle 3,00 holder storage rack, 8 bottles counter display 2. wine bottle opener corkscrew 4,00 set red 5 pc stopper pourer foil cutter bottle 3: waterford elegance chardonnay 4,00 wine glass, pair - 40001097 new in box 4. usb charging bar home pumps 1,00 wine opener bottles electric automatic kitchen tool a wine glasses - set of 6 3,00 6. set of 2 stemless christmas 4,00 wine glasses new 7. wine bottle holder 2,00 summary vat [%] 10% total 03/21/2021 um eacn eacn eacn eacn eacn eacn eacn client: foster-nelson 13818 melinda ramp samuelmouth, nv 13900 net price net worth vat [%] 16,99 50,97 10% 8,65 34,60 10% 19,98 79,92 10% 35,27 35,27 10% 10,00 30,00 10% 12,00 48,00 10% 10,75 21,50 10% net worth vat 300,26 30,03 $ 300,26 $ 30,03 gross worth 56,07 38,06 87,91 38,80 33,00 52,80 23,65 gross worth 330,29 $ 330,29"
batch1-0477.jpg,"Office Supplies, Technology","seller: horton llc 44374 watkins points norriston, il 77707 05/14/2020 client: jackson-holland 167 howard place suite 420 gordonville, nm 91832 items no. description qty um net price net worth vat [%] gross worth ils ibuypower gaming computer 1,00 each 509,95 509,95 10% 560,95 amd ryzen 3 3100, radeon rx 550, 240gb ssd, wifi ready 2. dell desktop computer pc core 1,00 each 124,95 124,95 10% 137,45 i5 3.1ghz 8gb ram 500gb hd wifi dvd windows 10 2 hp 8300 slim desktop small 3,00 each 99,99 299,97 10% 329,97 computer pc i5 3.2ghz 4gb 500gb windows 10 pro wifi summary vat [%] net worth vat gross worth 10% 934,87 93,49 1 028,36 total $ 934,87 $ 93,49 $ 1 028,36"
batch1-0478.jpg,"Office Supplies, Books & Media","seller: curtis-lloyd usnv rodriguez fpo aa 36109 items no. description qty 1. king james version (kjv), 4,00 rainbow study bible, black leather with index 2. the nature notes of an 1,00 edwardian lady (country dia... by holden, edith paperback oo the four agreements: a 1,00 practical guide to personal freedom by don miguel ruiz 4. merry robin hood by h. pyle 5,00 new sealed illustrated leather bound gift hardback a astronomy: a visual guide 2,00 summary vat [%] 10% total 02/06/2015 um eacn eacn eacn eacn eacn client: conner, lucas and mullen 70496 james hill apt. 960 smithside, dc 23664 net price net worth vat [%] 52,99 211,96 10% 26,67 26,67 10% 3,30 3,30 10% 19,99 99,95 10% 5,02 10,04 10% net worth vat 351,92 35,19 $ 351,92 $ 35,19 gross worth 233,16 29,34 3,63 109,94 11,04 gross worth 387,11 $ 387,11"
batch1-0479.jpg,"Food & Dining, Home Furnishings","seller: murray-eaton 773 joseph plains west nicoleville, az 46136 05/07/2019 client: cuevas, reid and hurst 98071 daniel heights careyside, ms 59400 items no. description qty um net price net worth vat [%] gross worth ils tie dyeing fluffy rugs anti-skid 4,00 each 25,48 101,92 10% 112,11 area rug dining room carpet floor bedroom mat 2. galaxy butterfly area rugs 2,00 each 13,69 27,38 10% 30,12 children bedroom non-slip doormat floor mat carpet oo colorful marble printed living 2,00 each 12,49 24,98 10% 27,48 room and bedroom area rugs carpet cnk2413 4. red traditional oriental 4,00 each 39,98 159,92 10% 175,91 medallion 8x10 area rug carpet 2x3 mat 5x7 rugs dy yilong 2.5'x4' small hand 4,00 each 2 000,00 8 000,00 10% 8 800,00 knotted silk carpets antistatic floor area rug 844b summary vat [%] net worth vat gross worth 10% 8 314,20 831,42 9 145,62 total $ 8 314,20 $ 831,42 $9 145,62"
batch1-0480.jpg,Home Furnishings,"seller: burns, padilla and daniels 10839 cassandra mill suite 967 lake maryberg, ky 98472 items no. description qty um ils 26""x26"" marble black top 2,00 each coffee table inlay floral pietradura art christmas gift 2. 24""x24"" black marble round 5,00 each top center table florals inlaid art christmas gift summary vat [%] 10% total client: tapia-warren 342 gordon wall south cindy, la 64003 net price net worth vat [%] 1 489,00 2 978,00 10% 1 188,00 5 940,00 10% net worth vat 8 918,00 891,80 $ 8 918,00 $ 891,80 gross worth 3 275,80 6 534,00 gross worth 9 809,80 $ 9 809,80"
batch1-0481.jpg,"Food & Dining, Transportation","seller: gonzales-callahan usns barker fpo ap 35834 items no. description qty ils birthday girl 15 oz hand 5,00 painted wine glass with box & recipe by lolita new 2. vintage set of 4 clear iridescent 3,00 rainbow glass glasses champagne wine oo 6pc set blue wine glass 7.5"" 3,00 tall leaf and button pattern vgc 4. set of 6 german roemer wine 4,00 glasses ,make in france summary vat [%] 10% total 02/05/2014 um eacn eacn eacn eacn client: russell-jackson 3711 rebecca lodge suite 568 rhondabury, ia 26475 net price 12,99 15,95 8,99 55,00 net worth 359,77 $ 359,77 net worth vat [%] 64,95 47,85 26,97 220,00 vat 35,98 $ 35,98 10% 10% 10% 10% gross worth 71,45 52,63 29,67 242,00 gross worth 395,75 $ 395,75"
batch1-0482.jpg,Technology,"seller: client: bullock, jenkins and harrison gibbs ltd 79876 jessica light 680 tamara summit apt. 679 west donaldfort, de 82741 westland, la 51550 items no. description qty um net price net worth vat [%] gross worth ils nintendo 64 console complete 5,00 each 249,99 1 249,95 10% 1 374,95 in box with extra controller 2. sony playstation gray ps1 4,00 each 21,99 87,96 10% 96,76 console! console only! tested working! a nintendo 64 complete boxed 5,00 each 149,99 749,95 10% 824,95 console (no styrofoam) works great! 4. nintendo switch lite turquoise 5,00 each 135,00 675,00 10% 742,50 blue console only - no charger [b1-3] 5: nintendo wii console with 2,00 each 29,99 59,98 10% 65,98 cables and accessories and new super mario bros disc! 6. nintendo wii white console 5,00 each 99,99 499,95 10% 549,95 rvl-001 bundle game cube compatible controllers senso 7. playstation 5 console disc 5,00 each 899,99 4 499,95 10% 4 949,95 version **preorder**(]uu!!! summary vat [%] net worth vat gross worth 10% 7 822,74 782,27 8 605,01 total $ 7 822,74 $ 782,27 $ 8 605,01"
batch1-0483.jpg,"Transportation, Office Supplies","seller: mcbride-smith 632 katherine valley suite 528 smithmouth, mn 67317 items no. description qty ils pictures from a distant 4,00 country: seeing america through old paper money 2. diabetic dream desserts 2,00 bh a history of christianity vol. 1 : 5,00 beginnings to 1500 by kenneth s. latourette 4. king arthur and his knights 3,00 new sealed illustrated leather bound gift hardback s: how to repair home laundry 3,00 appliances 6. tumbling by caela carter 1,00 summary vat [%] 10% total 08/27/2017 um eacn eacn eacn eacn eacn eacn client: kelly llc 3158 nicholas harbor south alicia, dc 71771 net price 13,84 4,49 4,09 19,99 12,46 4,49 net worth 186,63 $ 186,63 net worth 55,36 8,98 20,45 59,97 37,38 4,49 vat [%] 10% 10% 10% 10% 10% 10% vat 18,66 $ 18,66 gross worth 60,90 9,88 22,49 65,97 41,12 4,94 gross worth 205,29 $ 205,29"
batch1-0484.jpg,Footwear & Athletic Wear,"seller: powers-parker 152 johnson estate kevinland, ak 42225 items no. description qty ils jordan 10 retro fusion red size 1,00 6y summary vat [%] 10% total 07/09/2014 client: anderson-lindsey 72498 joseph mill apt. 418 west paul, az 08086 um net price net worth vat [%] each 60,00 60,00 10% net worth vat 60,00 6,00 $ 60,00 $ 6,00 gross worth 66,00 gross worth 66,00 $ 66,00"
batch1-0485.jpg,Home Furnishings,"seller: berg ltd 37866 rhodes point apt. 453 tonyafurt, mt 38836 items no. description qty ils 12"" white marble coffee table 5,00 top lapis turquoise floral inlay home decors w538 2. 24 inches marble sofa table top 2,00 inlay coffee table with malachite stone work oo 24 inches round marble coffee 3,00 table top inlay sofa table with geometrical design 4. semi precious stone work inlaid 3,00 dinning table top marble kitchen table 42 inches a 18"" white top chess table 1,00 handmade inlaid mosaic decorative art halloween gift 6. 18""x18"" white hand curved top 2,00 coffee table inlay decorative gift for her wedding summary vat [%] 10% total 02/21/2021 client: hicks-mayer 0370 james flat apt. 820 josephtown, ar 11108 um net price net worth vat [%] each 295,73 1 478,65 10% each 615,00 1 230,00 10% each 446,25 1 338,75 10% each 2 496,00 7 488,00 10% each 530,00 530,00 10% each 475,22 950,44 10% net worth vat 13 015,84 1 301,58 $ 13 015,84 $1 301,58 gross worth 1 626,52 1 353,00 1 472,63 8 236,80 583,00 1 045,48 gross worth 14 317,42 $ 14 317,42"
batch1-0486.jpg,Technology,"seller: lucas-hall 426 teresa inlet snyderside, ct 46654 items no. description qty ils nintendo wii console rvl-001 2,00 complete hookups w/ mario&sonic; tested / working 2. anbernic retro games 500 in 1 4,00 8 bit classic video game console handheld player oo nintendo wii white console 5,00 rvl-001 bundle game cube compatible controllers senso 4. sega game gear micro console 2,00 4 color complete set 30th anniversary gg w/window a microsoft xbox one x 1tb 4k 5,00 ultra hd console black controller works great 1787 6. nintendo switch 32 gb black - 1,00 console only - works perfect fast shipping! ee b397 nintendo dsi console red 2,00 japan nds x summary vat [%] 10% total 06/10/2020 um eacn eacn eacn eacn eacn eacn eacn client: net price 78,88 1,25 99,99 249,98 249,00 179,99 6,99 net worth 2 601,64 $ 2 601,64 dixon-thompson 301 gardner cliff josephview, ms 68973 net worth vat [%] 157,76 10% 5,00 10% 499,95 10% 499,96 10% 1 245,00 10% 179,99 10% 13,98 10% vat 260,16 $ 260,16 gross worth 173,54 5,50 549,95 549,96 1 369,50 197,99 15,38 gross worth 2 861,80 $ 2 861,80"
batch1-0487.jpg,Technology,"seller: jacobson-wilson 842 jessica port wilsonborough, nc 68492 items no. description qty um ils nintendo 64 pokemon pikachu 1,00 each limited edition video game console set 2. b360 nintendo 2ds console 2,00 each blue japan summary vat [%] 10% total client: baker plc 27210 allison rue new michellefort, nh 37075 net price net worth vat [%] 199,98 199,98 10% 29,99 59,98 10% net worth vat 259,96 26,00 $ 259,96 $ 26,00 gross worth 219,98 65,98 gross worth 285,96 $ 285,96"
batch1-0488.jpg,"Food & Dining, Utilities","seller: client: smith-myers 123 matthew loaf north jessica, wi 60501 items no. description qty um ils whiskey glass mountain 1,00 each wooden bottom wine transparent 2. outdoor wine glass beer holder 5,00 each to armrest with attachments red wine base _yoxq 3: waterford elegance chardonnay 4,00 each wine glass, pair - 40001097 new in box summary vat [%] 10% total tapia, robinson and miller 417 christopher brook suite 968 port robertmouth, il 51885 net price 19,48 11,44 19,98 net worth 156,60 $ 156,60 net worth vat [%] gross worth 19,48 10% 21,43 57,20 10% 62,92 79,92 10% 87,91 vat gross worth 15,66 172,26 $ 15,66 $ 172,26"
batch1-0489.jpg,Footwear & Athletic Wear,"seller: scott-howard 45558 davis mountains east zacharyville, |a 99376 items no. description qty ils puma boys youth universal fg 2,00 jr soccer cleats 2.5 white high red new futbol 2. lotto youth boys fuerzapura 5,00 l500 jr soccer cleats size 2.5 white blue m6147 2.5y summary vat [%] 10% total um each each 06/11/2020 client: williams, schneider and gomez 588 morales rapids east katherineton, mt 53545 net price net worth vat [%] 19,99 39,98 10% 19,99 99,95 10% net worth vat 139,93 13,99 $ 139,93 $ 13,99 gross worth 43,98 109,94 gross worth 153,92 $ 153,92"
batch1-0490.jpg,Food & Dining,"seller: reed and sons unit 5010 box 0461 dpo aa 27717 items no. description qty ils wine bottle storage 6 slots 4,00 modern countertop metal rack kitchen bar organizer 2. anthropologie gold elegant 4,00 swan decorative metal bottle stopper wine saver oo mdesign metal wine rack 4,00 storage organizer, 12 bottles - dark gray 4. tiffany and co pair 2 stemless 2,00 wine champagne glasses original stickers no box a outdoor wine glass beer holder 3,00 to armrest with attachments red wine base _yoxq 6. hardwood wine rack 12 bottles 3,00 very nice eonophiles delight summary vat [%] 10% total 08/16/2014 um eacn eacn eacn eacn eacn eacn client: lucas-barnett usns scott fpo aa 73490 net price 30,59 19,98 44,99 74,99 11,44 20,00 net worth 626,54 $ 626,54 net worth 122,36 79,92 179,96 149,98 34,32 60,00 vat [%] 10% 10% 10% 10% 10% 10% vat 62,65 $ 62,65 gross worth 134,60 87,91 197,96 164,98 37,75 66,00 gross worth 689,19 $ 689,19"
batch1-0491.jpg,Footwear & Athletic Wear,"seller: client: graham, briggs and anderson moore group 2056 martin extensions 89000 christopher brook port christopherton, va 87978 port richardmouth, ca 87376 items no. description qty um net price net worth vat [%] gross worth 1. new tommy hilfiger red 5,00 each 34,50 172,50 10% 189,75 white blue #5 color block beach sandals boys kids 8/9 2. 10"" cuphead game soft plush 1,00 each 26,99 26,99 10% 29,69 doll cuphead mugman mecup brocup kids gift us stock oo 2 pair-wonder nation childrens 4,00 each 12,99 51,96 10% 57,16 tucker boots new size 10 black easy on/off summary vat [%] net worth vat gross worth 10% 251,45 25,15 276,60 total $ 251,45 $ 25,15 $ 276,60"
batch1-0492.jpg,Home Furnishings,"seller: client: thomas and sons smith, fox and castaneda 8762 matthew overpass apt. 126 1827 byrd islands lewisbury, nc 68186 martinezstad, de 49001 items no. description qty um net price net worth vat [%] gross worth ils garden flower carpet quilted 5,00 each 45,50 227,50 10% 250,25 bedroom floor princess tapis lace rug carpets 2. rectangle faux fur sheepskin 2,00 each 29,95 59,90 10% 65,89 rug fluffy area rug floor carpets dark pink oo color skull series small large 5,00 each 36,30 181,50 10% 199,65 long floor carpet area rugs various size soft rug 4. unicorn series small large long 5,00 each 46,50 232,50 10% 255,75 floor carpet area rugs various size soft rug summary vat [%] net worth vat gross worth 10% 701,40 70,14 771,54 total $ 701,40 $ 70,14 $ 771,54"
batch1-0493.jpg,Technology,"seller: hogan, adkins and rogers 2917 young cape south james, pa 13959 items no. description qty ils ps2 slim console system 4,00 scph-77000 pink playstation 2 tested 2. nintendo wii console with 5,00 cables and accessories and new super mario bros disc! oo nintendo switch gaming 1,00 console w/ neon blue & red controllers,carry case,cable 4. sony playstation gray ps1 2,00 console! console only! tested working! a b408 nintendo gameboy color 4,00 console ice blue toysrus limited japan gbc rear x 6. nintendo ds lite onyx black 1,00 system console & 6 games mario charger stylus ee nintendo 64 n64 game console 3,00 system + controller cords working summary vat [%] 10% total 02/02/2018 um eacn eacn eacn eacn eacn eacn eacn client: johnson llc 3913 frank inlet port kathy, ga 28821 net price 252,00 29,99 300,00 21,99 74,99 69,99 100,00 net worth 2 171,88 $2171,88 net worth 1 008,00 149,95 300,00 43,98 299,96 69,99 300,00 vat [%] 10% 10% 10% 10% 10% 10% 10% vat 217,19 $ 217,19 gross worth 1 108,80 164,94 330,00 48,38 329,96 76,99 330,00 gross worth 2 389,07 $ 2 389,07"
batch1-0494.jpg,Food & Dining,"seller: nguyen-roach 247 david highway lake john, wv 84178 items no. description 1. stemware rack display kitchen wine glass holder bottle carbon steel free punch 2. vtg (4) 7 ounce since 1852 milk bottle wine carafe juice glass with cork lids 3: vintage crystal red wine glasses nos west germany 1983 6 10 ounce elegant stems 4. 3 ikea stainless steel 4-bottle wine rack 300.557.60 - great condition gift it! s: lolita ""wine bouquet"" hand painted and decorated wine glass nib summary total qty 1,00 1,00 1,00 4,00 1,00 vat [%] 10% 02/23/2021 um eacn eacn eacn eacn eacn client: clark-foster 77477 troy cliff apt. 853 washingtonbury, ms 78346 net price net worth vat [%] 42,32 42,32 14,00 14,00 35,45 35,45 25,00 100,00 20,00 20,00 net worth vat 211,77 21,18 $ 211,77 $ 21,18 10% 10% 10% 10% 10% gross worth 46,55 15,40 39,00 110,00 22,00 gross worth 232,95 $ 232,95"
batch1-0495.jpg,"Office Supplies, Home Furnishings","seller: wright-hall 3641 sawyer ridge suite 572 roberttown, mn 62250 items no. description qty ils 60 inches marble dinning table 2,00 top inlay work lawn table with multi color stones 2. 7'x4' marble living room center 4,00 table top yellowish sea shell inlay decor e863a oo 36 inches marble dinning table 5,00 top hand inlaid office table with multi gemstones 4. 5'x2' marble white center table 4,00 top with 18"" tall stand pauashell inlay art deco a yellow marble royal look 3,00 marble inlay table top handmade dinning table 60 inches 6. 26""x26"" black marble round 3,00 top table grapes art inlay floral christmas gift deco 7. carnelian stone inlay art marble 4,00 coffee table top white corner table 14 inches summary vat [%] 10% total 11/25/2015 um eacn eacn eacn eacn eacn eacn eacn client: finley plc 71106 jessica rapid suite 235 new margaretburgh, ne 02077 net price 5 756,00 16 887,62 1 451,25 3 888,89 6 076,00 1 288,00 225125; net worth 124 867,29 $ 124 867,29 net worth vat [%] 11 512,00 10% 67 550,48 10% 7 256,25 10% 15 555,56 10% 18 228,00 10% 3 864,00 10% 901,00 10% vat 12 486,73 $ 12 486,73 gross worth 12 663,20 74 305,53 7 981,87 17 111,12 20 050,80 4 250,40 991,10 gross worth 137 354,02 $ 137 354,02"
batch1-0496.jpg,Clothing & Apparel,"seller: roberts-larson 34377 deborah cliffs port tonybury, me 29427 items no. description qty ils rebecca minkoff black polyester 5,00 fringe and lambskin dress sz 12 2. socialite white black striped a 4,00 line dress with pockets large a womens sparkle dress size 2x 4,00 holiday party red metallic 4. 1920s flapper gatsby cocktail 2,00 dress chiffon wedding party evening formal dresses a new wallis black floral midi 2,00 dress sleeveles, size uk 12 summary vat [%] 10% total 03/25/2012 um eacn eacn eacn eacn eacn client: hernandez, murphy and saunders 99581 raymond forge apt. 828 south brendan, ca 25172 net price net worth vat [%] 9,99 49,95 10% 10,00 40,00 10% 9,99 39,96 10% 8,99 17,98 10% 38,00 76,00 10% net worth vat 223,89 22,39 $ 223,89 $ 22,39 gross worth 54,95 44,00 43,96 19,78 83,60 gross worth 246,28 $ 246,28"
batch1-0497.jpg,Clothing & Apparel,"seller: client: merritt, williams and young olson, cisneros and moore 6801 frank run 80943 beck divide west mary, in 06055 wadeport, ia 90419 items no. description qty um net price net worth vat [%] gross worth ils bcbgeneration black sleeveless 2,00 each 2,99 5,98 10% 6,58 lace back cut out dress sz 2 2. 2pcs baby boys clothes cotton 5,00 each 10,99 54,95 10% 60,45 hoodied top+pants baby boys outfits gentleman 3. nwt $1200 j.crew silk chiffon 1,00 each 295,00 295,00 10% 324,50 ivory wedding dress with beading 4. shein blue and white striped 5,00 each 8,00 40,00 10% 44,00 wrap dress a guess dress size 6 2,00 each 20,00 40,00 10% 44,00 6. clifford & wills black 5,00 each 5,99 29,95 10% 32,95 net/mesh over taupe long dress size 4 ee matilda jane women's light 3,00 each 50,00 150,00 10% 165,00 rising high low green floral dress size l pockets summary vat [%] net worth vat gross worth 10% 615,88 61,59 677,47 total $ 615,88 $ 61,59 $ 677,47"
batch1-0498.jpg,Technology,"seller: brown group 2672 rodriguez parks lindseyfort, tn 83907 items no. description qty 1. nec pc engine interface unit 5,00 ifu-30 cd rom console pi-tgoo1 tested japan 2. original xbox console (works 3,00 great, tested) 3: super nintendo snes system 4,00 console sns-001 with 2 controllers cleaned and tested 4. nintendo blue wii system 4,00 game console complete with 2 motion remotes tested work 5: magnavox odyssey 2 2,00 microprocessor console system w joy sticks & 15 games - 1978 summary vat [%] 10% total 01/23/2020 um eacn eacn eacn eacn eacn client: davis, hogan and hardin 456 snyder crossroad new erikmouth, ia 43321 net price net worth vat [%] 159,99 799,95 10% 38,00 114,00 10% 149,99 599,96 10% 99,98 399,92 10% 155,00 310,00 10% net worth vat 2 223,83 222,38 $ 2 223,83 $ 222,38 gross worth 879,95 125,40 659,96 439,91 341,00 gross worth 2 446,21 $ 2 446,21"
batch1-0499.jpg,Technology,"seller: client: bailey, murray and lewis hester inc 33771 powell pike suite 054 4000 tonya rapid suite 963 east lisastad, ri 21938 south marissaport, mn 39537 items no. description qty um net price net worth vat [%] gross worth ils microsoft xbox one 1 - 500 gb 1,00 each 175,00 175,00 10% 192,50 console - black w/ controller & power supply good 2. nintendo dsoriginal ntr-001 3,00 each 0,99 2,97 10% 3,27 console - camouflage - tested works oo nintendo 2ds console blue 5,00 each 54,99 274,95 10% 302,45 japan model combine shipping available 2 summary vat [%] net worth vat gross worth 10% 452,92 45,29 498,21 total $ 452,92 $ 45,29 $ 498,21"
